n,instance_idx,seed,due_model,due_range,due_tardiness,memo_mode,memo_cleaning,branch_rule,memo_capacity,best_sum_tardiness,time_ms,nodes,leaves,pruned_by_bound,pruned_by_memo_exact,pruned_by_memo_lb,memo_hits,memo_misses,memo_inserts,memo_updates,memo_evictions,memo_peak_size,memo_final_size,status,error
1640,0,1640005845,potts,0.6,0.6,solution,lufo,decomposition,9761289,4175437,304.987,7462,1,0,0,0,0,0,0,0,0,0,0,ok,
1641,0,1641005848,potts,0.6,0.6,solution,lufo,decomposition,9761289,4152214,271.845,7468,1,0,0,0,0,0,0,0,0,0,0,ok,
1642,0,1642005851,potts,0.6,0.6,solution,lufo,decomposition,9761289,4696508,251.158,7466,1,0,0,0,0,0,0,0,0,0,0,ok,
1643,0,1643005854,potts,0.6,0.6,solution,lufo,decomposition,9761289,4200813,253.686,7470,1,0,0,0,0,0,0,0,0,0,0,ok,
1644,0,1644005857,potts,0.6,0.6,solution,lufo,decomposition,9761289,4116157,251.61,7526,1,0,0,0,0,0,0,0,0,0,0,ok,
1645,0,1645005860,potts,0.6,0.6,solution,lufo,decomposition,9761289,4553568,284.781,7468,1,0,0,0,0,0,0,0,0,0,0,ok,
1646,0,1646005863,potts,0.6,0.6,solution,lufo,decomposition,9761289,4264592,254.768,7466,1,0,0,0,0,0,0,0,0,0,0,ok,
1647,0,1647005866,potts,0.6,0.6,solution,lufo,decomposition,9761289,4347006,309.999,7528,1,0,0,0,0,0,0,0,0,0,0,ok,
1648,0,1648005869,potts,0.6,0.6,solution,lufo,decomposition,9761289,4211926,293.039,7416,1,0,0,0,0,0,0,0,0,0,0,ok,
1649,0,1649005872,potts,0.6,0.6,solution,lufo,decomposition,9761289,4448754,283.147,7472,1,0,0,0,0,0,0,0,0,0,0,ok,
1650,0,1650005875,potts,0.6,0.6,solution,lufo,decomposition,9761289,4377240,309.8,7554,1,0,0,0,0,0,0,0,0,0,0,ok,
1651,0,1651005878,potts,0.6,0.6,solution,lufo,decomposition,9761289,4531993,291.461,7442,1,0,0,0,0,0,0,0,0,0,0,ok,
1652,0,1652005881,potts,0.6,0.6,solution,lufo,decomposition,9761289,4442894,318.067,7528,1,0,0,0,0,0,0,0,0,0,0,ok,
1653,0,1653005884,potts,0.6,0.6,solution,lufo,decomposition,9761289,4204004,280.997,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1654,0,1654005887,potts,0.6,0.6,solution,lufo,decomposition,9761289,4426618,314.973,7520,1,0,0,0,0,0,0,0,0,0,0,ok,
1655,0,1655005890,potts,0.6,0.6,solution,lufo,decomposition,9761289,4186388,283.425,7586,1,0,0,0,0,0,0,0,0,0,0,ok,
1656,0,1656005893,potts,0.6,0.6,solution,lufo,decomposition,9761289,4322772,298.163,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1657,0,1657005896,potts,0.6,0.6,solution,lufo,decomposition,9761289,3956428,291.281,7538,1,0,0,0,0,0,0,0,0,0,0,ok,
1658,0,1658005899,potts,0.6,0.6,solution,lufo,decomposition,9761289,4882018,298.021,7546,1,0,0,0,0,0,0,0,0,0,0,ok,
1659,0,1659005902,potts,0.6,0.6,solution,lufo,decomposition,9761289,4213955,263.77,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1660,0,1660005905,potts,0.6,0.6,solution,lufo,decomposition,9761289,4400136,278.644,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1661,0,1661005908,potts,0.6,0.6,solution,lufo,decomposition,9761289,4318872,304.472,7506,1,0,0,0,0,0,0,0,0,0,0,ok,
1662,0,1662005911,potts,0.6,0.6,solution,lufo,decomposition,9761289,4395244,276.539,7598,1,0,0,0,0,0,0,0,0,0,0,ok,
1663,0,1663005914,potts,0.6,0.6,solution,lufo,decomposition,9761289,4407585,259.501,7518,1,0,0,0,0,0,0,0,0,0,0,ok,
1664,0,1664005917,potts,0.6,0.6,solution,lufo,decomposition,9761289,4457378,280.772,7570,1,0,0,0,0,0,0,0,0,0,0,ok,
1665,0,1665005920,potts,0.6,0.6,solution,lufo,decomposition,9615598,4352116,268.916,7586,1,0,0,0,0,0,0,0,0,0,0,ok,
1666,0,1666005923,potts,0.6,0.6,solution,lufo,decomposition,9615598,4393142,295.911,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1667,0,1667005926,potts,0.6,0.6,solution,lufo,decomposition,9615598,4472260,288.34,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1668,0,1668005929,potts,0.6,0.6,solution,lufo,decomposition,9615598,4685353,307.546,7620,1,0,0,0,0,0,0,0,0,0,0,ok,
1669,0,1669005932,potts,0.6,0.6,solution,lufo,decomposition,9615598,4318615,269.665,7570,1,0,0,0,0,0,0,0,0,0,0,ok,
1670,0,1670005935,potts,0.6,0.6,solution,lufo,decomposition,9615598,4656687,299.523,7660,1,0,0,0,0,0,0,0,0,0,0,ok,
1671,0,1671005938,potts,0.6,0.6,solution,lufo,decomposition,9615598,4444295,305.779,7540,1,0,0,0,0,0,0,0,0,0,0,ok,
1672,0,1672005941,potts,0.6,0.6,solution,lufo,decomposition,9615598,4519600,276.163,7704,1,0,0,0,0,0,0,0,0,0,0,ok,
1673,0,1673005944,potts,0.6,0.6,solution,lufo,decomposition,9615598,4316013,273.916,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1674,0,1674005947,potts,0.6,0.6,solution,lufo,decomposition,9615598,4418660,271.74,7712,1,0,0,0,0,0,0,0,0,0,0,ok,
1675,0,1675005950,potts,0.6,0.6,solution,lufo,decomposition,9615598,4389512,312.483,7606,1,0,0,0,0,0,0,0,0,0,0,ok,
1676,0,1676005953,potts,0.6,0.6,solution,lufo,decomposition,9615598,4234874,309.885,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1677,0,1677005956,potts,0.6,0.6,solution,lufo,decomposition,9615598,4507941,272.307,7630,1,0,0,0,0,0,0,0,0,0,0,ok,
1678,0,1678005959,potts,0.6,0.6,solution,lufo,decomposition,9615598,4606539,275.095,7604,1,0,0,0,0,0,0,0,0,0,0,ok,
1679,0,1679005962,potts,0.6,0.6,solution,lufo,decomposition,9615598,4408674,261.216,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1680,0,1680005965,potts,0.6,0.6,solution,lufo,decomposition,9615598,4559894,284.538,7610,1,0,0,0,0,0,0,0,0,0,0,ok,
1681,0,1681005968,potts,0.6,0.6,solution,lufo,decomposition,9615598,4654384,278.396,7588,1,0,0,0,0,0,0,0,0,0,0,ok,
1682,0,1682005971,potts,0.6,0.6,solution,lufo,decomposition,9615598,4260032,300.99,7632,1,0,0,0,0,0,0,0,0,0,0,ok,
1683,0,1683005974,potts,0.6,0.6,solution,lufo,decomposition,9615598,4600417,289.119,7718,1,0,0,0,0,0,0,0,0,0,0,ok,
1684,0,1684005977,potts,0.6,0.6,solution,lufo,decomposition,9615598,4472502,326.442,7682,1,0,0,0,0,0,0,0,0,0,0,ok,
1685,0,1685005980,potts,0.6,0.6,solution,lufo,decomposition,9615598,4520826,304.691,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1686,0,1686005983,potts,0.6,0.6,solution,lufo,decomposition,9615598,4143263,294.871,7720,1,0,0,0,0,0,0,0,0,0,0,ok,
1687,0,1687005986,potts,0.6,0.6,solution,lufo,decomposition,9615598,4837340,297.026,7610,1,0,0,0,0,0,0,0,0,0,0,ok,
1688,0,1688005989,potts,0.6,0.6,solution,lufo,decomposition,9615598,4108929,285.735,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1689,0,1689005992,potts,0.6,0.6,solution,lufo,decomposition,9615598,4982165,275.407,7598,1,0,0,0,0,0,0,0,0,0,0,ok,
1690,0,1690005995,potts,0.6,0.6,solution,lufo,decomposition,9615598,4869743,289.175,7756,1,0,0,0,0,0,0,0,0,0,0,ok,
1691,0,1691005998,potts,0.6,0.6,solution,lufo,decomposition,9615598,4675164,303.791,7668,1,0,0,0,0,0,0,0,0,0,0,ok,
1692,0,1692006001,potts,0.6,0.6,solution,lufo,decomposition,9615598,4526418,315.274,7748,1,0,0,0,0,0,0,0,0,0,0,ok,
1693,0,1693006004,potts,0.6,0.6,solution,lufo,decomposition,9615598,4482023,301.303,7742,1,0,0,0,0,0,0,0,0,0,0,ok,
1694,0,1694006007,potts,0.6,0.6,solution,lufo,decomposition,9615598,4852361,311.22,7714,1,0,0,0,0,0,0,0,0,0,0,ok,
1695,0,1695006010,potts,0.6,0.6,solution,lufo,decomposition,9615598,4700079,296.793,7736,1,0,0,0,0,0,0,0,0,0,0,ok,
1696,0,1696006013,potts,0.6,0.6,solution,lufo,decomposition,9615598,4973506,320.526,7780,1,0,0,0,0,0,0,0,0,0,0,ok,
1697,0,1697006016,potts,0.6,0.6,solution,lufo,decomposition,9615598,4515072,340.125,7656,1,0,0,0,0,0,0,0,0,0,0,ok,
1698,0,1698006019,potts,0.6,0.6,solution,lufo,decomposition,9615598,4752426,285.981,7740,1,0,0,0,0,0,0,0,0,0,0,ok,
1699,0,1699006022,potts,0.6,0.6,solution,lufo,decomposition,9615598,4689220,287.629,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1700,0,1700006025,potts,0.6,0.6,solution,lufo,decomposition,9615598,4414762,288.73,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1701,0,1701006028,potts,0.6,0.6,solution,lufo,decomposition,9615598,4898479,265.479,7714,1,0,0,0,0,0,0,0,0,0,0,ok,
1702,0,1702006031,potts,0.6,0.6,solution,lufo,decomposition,9615598,4634480,303.967,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1703,0,1703006034,potts,0.6,0.6,solution,lufo,decomposition,9615598,4434129,324.014,7810,1,0,0,0,0,0,0,0,0,0,0,ok,
1704,0,1704006037,potts,0.6,0.6,solution,lufo,decomposition,9615598,4457312,300.816,7764,1,0,0,0,0,0,0,0,0,0,0,ok,
1705,0,1705006040,potts,0.6,0.6,solution,lufo,decomposition,9615598,4383696,305.681,7824,1,0,0,0,0,0,0,0,0,0,0,ok,
1706,0,1706006043,potts,0.6,0.6,solution,lufo,decomposition,9615598,4302675,298.737,7776,1,0,0,0,0,0,0,0,0,0,0,ok,
1707,0,1707006046,potts,0.6,0.6,solution,lufo,decomposition,9615598,4457698,284.26,7838,1,0,0,0,0,0,0,0,0,0,0,ok,
1708,0,1708006049,potts,0.6,0.6,solution,lufo,decomposition,9615598,4722723,289.915,7822,1,0,0,0,0,0,0,0,0,0,0,ok,
1709,0,1709006052,potts,0.6,0.6,solution,lufo,decomposition,9615598,4570208,293.915,7750,1,0,0,0,0,0,0,0,0,0,0,ok,
1710,0,1710006055,potts,0.6,0.6,solution,lufo,decomposition,9615598,4733663,277.751,7768,1,0,0,0,0,0,0,0,0,0,0,ok,
1711,0,1711006058,potts,0.6,0.6,solution,lufo,decomposition,9615598,4317453,312.418,7790,1,0,0,0,0,0,0,0,0,0,0,ok,
1712,0,1712006061,potts,0.6,0.6,solution,lufo,decomposition,9615598,4692351,333.877,7778,1,0,0,0,0,0,0,0,0,0,0,ok,
1713,0,1713006064,potts,0.6,0.6,solution,lufo,decomposition,9615598,5210971,307.158,7664,1,0,0,0,0,0,0,0,0,0,0,ok,
1714,0,1714006067,potts,0.6,0.6,solution,lufo,decomposition,9615598,4760855,302.844,7750,1,0,0,0,0,0,0,0,0,0,0,ok,
1715,0,1715006070,potts,0.6,0.6,solution,lufo,decomposition,9615598,4984027,281.511,7822,1,0,0,0,0,0,0,0,0,0,0,ok,
1716,0,1716006073,potts,0.6,0.6,solution,lufo,decomposition,9615598,4613092,290.56,7760,1,0,0,0,0,0,0,0,0,0,0,ok,
1717,0,1717006076,potts,0.6,0.6,solution,lufo,decomposition,9615598,4731788,299.4,7810,1,0,0,0,0,0,0,0,0,0,0,ok,
1718,0,1718006079,potts,0.6,0.6,solution,lufo,decomposition,9615598,4694092,305.351,7848,1,0,0,0,0,0,0,0,0,0,0,ok,
1719,0,1719006082,potts,0.6,0.6,solution,lufo,decomposition,9615598,4691871,280.904,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1720,0,1720006085,potts,0.6,0.6,solution,lufo,decomposition,9615598,4621206,327.783,7874,1,0,0,0,0,0,0,0,0,0,0,ok,
1721,0,1721006088,potts,0.6,0.6,solution,lufo,decomposition,9615598,5284120,297.138,7802,1,0,0,0,0,0,0,0,0,0,0,ok,
1722,0,1722006091,potts,0.6,0.6,solution,lufo,decomposition,9615598,4575448,306.385,7848,1,0,0,0,0,0,0,0,0,0,0,ok,
1723,0,1723006094,potts,0.6,0.6,solution,lufo,decomposition,9615598,4357330,342.496,7800,1,0,0,0,0,0,0,0,0,0,0,ok,
1724,0,1724006097,potts,0.6,0.6,solution,lufo,decomposition,9615598,4604122,290.58,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1725,0,1725006100,potts,0.6,0.6,solution,lufo,decomposition,9615598,4726500,334.311,7844,1,0,0,0,0,0,0,0,0,0,0,ok,
1726,0,1726006103,potts,0.6,0.6,solution,lufo,decomposition,9615598,4698480,301.092,7858,1,0,0,0,0,0,0,0,0,0,0,ok,
1727,0,1727006106,potts,0.6,0.6,solution,lufo,decomposition,9615598,5078868,299.879,7802,1,0,0,0,0,0,0,0,0,0,0,ok,
1728,0,1728006109,potts,0.6,0.6,solution,lufo,decomposition,9615598,4896125,316.002,7830,1,0,0,0,0,0,0,0,0,0,0,ok,
1729,0,1729006112,potts,0.6,0.6,solution,lufo,decomposition,9474192,4992525,340.342,7878,1,0,0,0,0,0,0,0,0,0,0,ok,
1730,0,1730006115,potts,0.6,0.6,solution,lufo,decomposition,9474192,4524954,323.739,7934,1,0,0,0,0,0,0,0,0,0,0,ok,
1731,0,1731006118,potts,0.6,0.6,solution,lufo,decomposition,9474192,4911987,338.311,7828,1,0,0,0,0,0,0,0,0,0,0,ok,
1732,0,1732006121,potts,0.6,0.6,solution,lufo,decomposition,9474192,4354817,330.006,7870,1,0,0,0,0,0,0,0,0,0,0,ok,
1733,0,1733006124,potts,0.6,0.6,solution,lufo,decomposition,9474192,5036799,344.369,7876,1,0,0,0,0,0,0,0,0,0,0,ok,
1734,0,1734006127,potts,0.6,0.6,solution,lufo,decomposition,9474192,4692193,302.995,7976,1,0,0,0,0,0,0,0,0,0,0,ok,
1735,0,1735006130,potts,0.6,0.6,solution,lufo,decomposition,9474192,5174802,335.779,7924,1,0,0,0,0,0,0,0,0,0,0,ok,
1736,0,1736006133,potts,0.6,0.6,solution,lufo,decomposition,9474192,4927289,325.141,7944,1,0,0,0,0,0,0,0,0,0,0,ok,
1737,0,1737006136,potts,0.6,0.6,solution,lufo,decomposition,9474192,4412238,330.085,7910,1,0,0,0,0,0,0,0,0,0,0,ok,
1738,0,1738006139,potts,0.6,0.6,solution,lufo,decomposition,9474192,5089887,333.674,7980,1,0,0,0,0,0,0,0,0,0,0,ok,
1739,0,1739006142,potts,0.6,0.6,solution,lufo,decomposition,9474192,4710201,325.584,7968,1,0,0,0,0,0,0,0,0,0,0,ok,
1740,0,1740006145,potts,0.6,0.6,solution,lufo,decomposition,9474192,4733073,311.179,7910,1,0,0,0,0,0,0,0,0,0,0,ok,
1741,0,1741006148,potts,0.6,0.6,solution,lufo,decomposition,9474192,4692855,315.493,7934,1,0,0,0,0,0,0,0,0,0,0,ok,
1742,0,1742006151,potts,0.6,0.6,solution,lufo,decomposition,9474192,4617309,331.168,7898,1,0,0,0,0,0,0,0,0,0,0,ok,
1743,0,1743006154,potts,0.6,0.6,solution,lufo,decomposition,9474192,4984886,299.467,7888,1,0,0,0,0,0,0,0,0,0,0,ok,
1744,0,1744006157,potts,0.6,0.6,solution,lufo,decomposition,9474192,4678306,315.383,8002,1,0,0,0,0,0,0,0,0,0,0,ok,
1745,0,1745006160,potts,0.6,0.6,solution,lufo,decomposition,9474192,5075061,286.049,7978,1,0,0,0,0,0,0,0,0,0,0,ok,
1746,0,1746006163,potts,0.6,0.6,solution,lufo,decomposition,9474192,4542765,299.464,7894,1,0,0,0,0,0,0,0,0,0,0,ok,
1747,0,1747006166,potts,0.6,0.6,solution,lufo,decomposition,9474192,4679295,322.556,7956,1,0,0,0,0,0,0,0,0,0,0,ok,
1748,0,1748006169,potts,0.6,0.6,solution,lufo,decomposition,9474192,4859778,326.81,7948,1,0,0,0,0,0,0,0,0,0,0,ok,
1749,0,1749006172,potts,0.6,0.6,solution,lufo,decomposition,9474192,4613075,337.657,7990,1,0,0,0,0,0,0,0,0,0,0,ok,
1750,0,1750006175,potts,0.6,0.6,solution,lufo,decomposition,9474192,4788145,313.227,7976,1,0,0,0,0,0,0,0,0,0,0,ok,
1751,0,1751006178,potts,0.6,0.6,solution,lufo,decomposition,9474192,4914792,319.171,7924,1,0,0,0,0,0,0,0,0,0,0,ok,
1752,0,1752006181,potts,0.6,0.6,solution,lufo,decomposition,9474192,4785092,314.194,7922,1,0,0,0,0,0,0,0,0,0,0,ok,
1753,0,1753006184,potts,0.6,0.6,solution,lufo,decomposition,9474192,5117792,291.858,7936,1,0,0,0,0,0,0,0,0,0,0,ok,
1754,0,1754006187,potts,0.6,0.6,solution,lufo,decomposition,9474192,4757752,289.516,7970,1,0,0,0,0,0,0,0,0,0,0,ok,
1755,0,1755006190,potts,0.6,0.6,solution,lufo,decomposition,9474192,4937904,288.781,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1756,0,1756006193,potts,0.6,0.6,solution,lufo,decomposition,9474192,5261229,285.167,7904,1,0,0,0,0,0,0,0,0,0,0,ok,
1757,0,1757006196,potts,0.6,0.6,solution,lufo,decomposition,9474192,4859276,295.229,8014,1,0,0,0,0,0,0,0,0,0,0,ok,
1758,0,1758006199,potts,0.6,0.6,solution,lufo,decomposition,9474192,4827175,288.009,8090,1,0,0,0,0,0,0,0,0,0,0,ok,
1759,0,1759006202,potts,0.6,0.6,solution,lufo,decomposition,9474192,4788196,294.343,8142,1,0,0,0,0,0,0,0,0,0,0,ok,
1760,0,1760006205,potts,0.6,0.6,solution,lufo,decomposition,9474192,4792104,292.679,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1761,0,1761006208,potts,0.6,0.6,solution,lufo,decomposition,9474192,4912081,291.298,8020,1,0,0,0,0,0,0,0,0,0,0,ok,
1762,0,1762006211,potts,0.6,0.6,solution,lufo,decomposition,9474192,5041884,290.119,7902,1,0,0,0,0,0,0,0,0,0,0,ok,
1763,0,1763006214,potts,0.6,0.6,solution,lufo,decomposition,9474192,4639414,296.849,8098,1,0,0,0,0,0,0,0,0,0,0,ok,
1764,0,1764006217,potts,0.6,0.6,solution,lufo,decomposition,9474192,5088431,293.745,8072,1,0,0,0,0,0,0,0,0,0,0,ok,
1765,0,1765006220,potts,0.6,0.6,solution,lufo,decomposition,9474192,4579594,295.105,8126,1,0,0,0,0,0,0,0,0,0,0,ok,
1766,0,1766006223,potts,0.6,0.6,solution,lufo,decomposition,9474192,5029942,305.197,8018,1,0,0,0,0,0,0,0,0,0,0,ok,
1767,0,1767006226,potts,0.6,0.6,solution,lufo,decomposition,9474192,4594816,298.824,8034,1,0,0,0,0,0,0,0,0,0,0,ok,
1768,0,1768006229,potts,0.6,0.6,solution,lufo,decomposition,9474192,4974546,300.227,7988,1,0,0,0,0,0,0,0,0,0,0,ok,
1769,0,1769006232,potts,0.6,0.6,solution,lufo,decomposition,9474192,5131693,298.534,8080,1,0,0,0,0,0,0,0,0,0,0,ok,
1770,0,1770006235,potts,0.6,0.6,solution,lufo,decomposition,9474192,5390453,295.59,8072,1,0,0,0,0,0,0,0,0,0,0,ok,
1771,0,1771006238,potts,0.6,0.6,solution,lufo,decomposition,9474192,4737978,308.033,8074,1,0,0,0,0,0,0,0,0,0,0,ok,
1772,0,1772006241,potts,0.6,0.6,solution,lufo,decomposition,9474192,5012844,289.334,8012,1,0,0,0,0,0,0,0,0,0,0,ok,
1773,0,1773006244,potts,0.6,0.6,solution,lufo,decomposition,9474192,5062231,298.744,8020,1,0,0,0,0,0,0,0,0,0,0,ok,
1774,0,1774006247,potts,0.6,0.6,solution,lufo,decomposition,9474192,4824182,300.022,8032,1,0,0,0,0,0,0,0,0,0,0,ok,
1775,0,1775006250,potts,0.6,0.6,solution,lufo,decomposition,9474192,4850550,296.22,8054,1,0,0,0,0,0,0,0,0,0,0,ok,
1776,0,1776006253,potts,0.6,0.6,solution,lufo,decomposition,9474192,4764058,300.809,8114,1,0,0,0,0,0,0,0,0,0,0,ok,
1777,0,1777006256,potts,0.6,0.6,solution,lufo,decomposition,9474192,4986070,311.171,8030,1,0,0,0,0,0,0,0,0,0,0,ok,
1778,0,1778006259,potts,0.6,0.6,solution,lufo,decomposition,9474192,4996180,294.281,8074,1,0,0,0,0,0,0,0,0,0,0,ok,
1779,0,1779006262,potts,0.6,0.6,solution,lufo,decomposition,9474192,5324899,287.706,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1780,0,1780006265,potts,0.6,0.6,solution,lufo,decomposition,9474192,4446923,305.133,8136,1,0,0,0,0,0,0,0,0,0,0,ok,
1781,0,1781006268,potts,0.6,0.6,solution,lufo,decomposition,9474192,4855319,295.625,8108,1,0,0,0,0,0,0,0,0,0,0,ok,
1782,0,1782006271,potts,0.6,0.6,solution,lufo,decomposition,9474192,4988299,304.508,8112,1,0,0,0,0,0,0,0,0,0,0,ok,
1783,0,1783006274,potts,0.6,0.6,solution,lufo,decomposition,9474192,5117245,295.94,8220,1,0,0,0,0,0,0,0,0,0,0,ok,
1784,0,1784006277,potts,0.6,0.6,solution,lufo,decomposition,9474192,4936920,298.841,8166,1,0,0,0,0,0,0,0,0,0,0,ok,
1785,0,1785006280,potts,0.6,0.6,solution,lufo,decomposition,9474192,5003907,301.873,8046,1,0,0,0,0,0,0,0,0,0,0,ok,
1786,0,1786006283,potts,0.6,0.6,solution,lufo,decomposition,9474192,5050079,303.493,8206,1,0,0,0,0,0,0,0,0,0,0,ok,
1787,0,1787006286,potts,0.6,0.6,solution,lufo,decomposition,9474192,5060398,301.279,8098,1,0,0,0,0,0,0,0,0,0,0,ok,
1788,0,1788006289,potts,0.6,0.6,solution,lufo,decomposition,9474192,5173018,297.49,8106,1,0,0,0,0,0,0,0,0,0,0,ok,
1789,0,1789006292,potts,0.6,0.6,solution,lufo,decomposition,9474192,4796321,306.94,8262,1,0,0,0,0,0,0,0,0,0,0,ok,
1790,0,1790006295,potts,0.6,0.6,solution,lufo,decomposition,9474192,5044409,301.524,8138,1,0,0,0,0,0,0,0,0,0,0,ok,
1791,0,1791006298,potts,0.6,0.6,solution,lufo,decomposition,9474192,4983501,299.621,8144,1,0,0,0,0,0,0,0,0,0,0,ok,
1792,0,1792006301,potts,0.6,0.6,solution,lufo,decomposition,9474192,5133183,304.91,8220,1,0,0,0,0,0,0,0,0,0,0,ok,
1793,0,1793006304,potts,0.6,0.6,solution,lufo,decomposition,9336885,4981069,304.686,8200,1,0,0,0,0,0,0,0,0,0,0,ok,
1794,0,1794006307,potts,0.6,0.6,solution,lufo,decomposition,9336885,5274354,304.988,8128,1,0,0,0,0,0,0,0,0,0,0,ok,
1795,0,1795006310,potts,0.6,0.6,solution,lufo,decomposition,9336885,5335767,298.885,8198,1,0,0,0,0,0,0,0,0,0,0,ok,
1796,0,1796006313,potts,0.6,0.6,solution,lufo,decomposition,9336885,4629186,294.348,8108,1,0,0,0,0,0,0,0,0,0,0,ok,
1797,0,1797006316,potts,0.6,0.6,solution,lufo,decomposition,9336885,5257534,305.437,8192,1,0,0,0,0,0,0,0,0,0,0,ok,
1798,0,1798006319,potts,0.6,0.6,solution,lufo,decomposition,9336885,4794309,306.412,8212,1,0,0,0,0,0,0,0,0,0,0,ok,
1799,0,1799006322,potts,0.6,0.6,solution,lufo,decomposition,9336885,4897625,302.372,8252,1,0,0,0,0,0,0,0,0,0,0,ok,
1800,0,1800006325,potts,0.6,0.6,solution,lufo,decomposition,9336885,5230677,309.669,8202,1,0,0,0,0,0,0,0,0,0,0,ok,
1801,0,1801006328,potts,0.6,0.6,solution,lufo,decomposition,9336885,5199130,315.929,8218,1,0,0,0,0,0,0,0,0,0,0,ok,
1802,0,1802006331,potts,0.6,0.6,solution,lufo,decomposition,9336885,5092302,305.233,8178,1,0,0,0,0,0,0,0,0,0,0,ok,
1803,0,1803006334,potts,0.6,0.6,solution,lufo,decomposition,9336885,4918910,314.75,8264,1,0,0,0,0,0,0,0,0,0,0,ok,
1804,0,1804006337,potts,0.6,0.6,solution,lufo,decomposition,9336885,5264214,299.499,8218,1,0,0,0,0,0,0,0,0,0,0,ok,
1805,0,1805006340,potts,0.6,0.6,solution,lufo,decomposition,9336885,5004100,318.698,8186,1,0,0,0,0,0,0,0,0,0,0,ok,
1806,0,1806006343,potts,0.6,0.6,solution,lufo,decomposition,9336885,5406139,313.224,8208,1,0,0,0,0,0,0,0,0,0,0,ok,
1807,0,1807006346,potts,0.6,0.6,solution,lufo,decomposition,9336885,5294584,307.686,8224,1,0,0,0,0,0,0,0,0,0,0,ok,
1808,0,1808006349,potts,0.6,0.6,solution,lufo,decomposition,9336885,5411439,302.99,8242,1,0,0,0,0,0,0,0,0,0,0,ok,
1809,0,1809006352,potts,0.6,0.6,solution,lufo,decomposition,9336885,5099856,309.792,8242,1,0,0,0,0,0,0,0,0,0,0,ok,
1810,0,1810006355,potts,0.6,0.6,solution,lufo,decomposition,9336885,5625890,335.59,8248,1,0,0,0,0,0,0,0,0,0,0,ok,
1811,0,1811006358,potts,0.6,0.6,solution,lufo,decomposition,9336885,5047052,313.557,8162,1,0,0,0,0,0,0,0,0,0,0,ok,
1812,0,1812006361,potts,0.6,0.6,solution,lufo,decomposition,9336885,4944001,316.624,8240,1,0,0,0,0,0,0,0,0,0,0,ok,
1813,0,1813006364,potts,0.6,0.6,solution,lufo,decomposition,9336885,4817195,310.737,8274,1,0,0,0,0,0,0,0,0,0,0,ok,
1814,0,1814006367,potts,0.6,0.6,solution,lufo,decomposition,9336885,5650595,310.286,8218,1,0,0,0,0,0,0,0,0,0,0,ok,
1815,0,1815006370,potts,0.6,0.6,solution,lufo,decomposition,9336885,4971443,301.513,8228,1,0,0,0,0,0,0,0,0,0,0,ok,
1816,0,1816006373,potts,0.6,0.6,solution,lufo,decomposition,9336885,5096301,312.699,8256,1,0,0,0,0,0,0,0,0,0,0,ok,
1817,0,1817006376,potts,0.6,0.6,solution,lufo,decomposition,9336885,5255178,311.252,8248,1,0,0,0,0,0,0,0,0,0,0,ok,
1818,0,1818006379,potts,0.6,0.6,solution,lufo,decomposition,9336885,5207740,315.163,8256,1,0,0,0,0,0,0,0,0,0,0,ok,
1819,0,1819006382,potts,0.6,0.6,solution,lufo,decomposition,9336885,5338247,320.448,8276,1,0,0,0,0,0,0,0,0,0,0,ok,
1820,0,1820006385,potts,0.6,0.6,solution,lufo,decomposition,9336885,5364895,327.551,8260,1,0,0,0,0,0,0,0,0,0,0,ok,
1821,0,1821006388,potts,0.6,0.6,solution,lufo,decomposition,9336885,5073975,312.842,8280,1,0,0,0,0,0,0,0,0,0,0,ok,
1822,0,1822006391,potts,0.6,0.6,solution,lufo,decomposition,9336885,5355552,316.579,8330,1,0,0,0,0,0,0,0,0,0,0,ok,
1823,0,1823006394,potts,0.6,0.6,solution,lufo,decomposition,9336885,5089761,318.374,8280,1,0,0,0,0,0,0,0,0,0,0,ok,
1824,0,1824006397,potts,0.6,0.6,solution,lufo,decomposition,9336885,5308873,331.775,8360,1,0,0,0,0,0,0,0,0,0,0,ok,
1825,0,1825006400,potts,0.6,0.6,solution,lufo,decomposition,9336885,5157469,342.421,8322,1,0,0,0,0,0,0,0,0,0,0,ok,
1826,0,1826006403,potts,0.6,0.6,solution,lufo,decomposition,9336885,5194356,332.383,8330,1,0,0,0,0,0,0,0,0,0,0,ok,
