n,instance_idx,seed,due_model,due_range,due_tardiness,memo_mode,memo_cleaning,branch_rule,memo_capacity,best_sum_tardiness,time_ms,nodes,leaves,pruned_by_bound,pruned_by_memo_exact,pruned_by_memo_lb,memo_hits,memo_misses,memo_inserts,memo_updates,memo_evictions,memo_peak_size,memo_final_size,status,error
1599,0,1599005722,potts,0.6,0.6,solution,lru,decomposition,9911462,4071240,234.623,7208,1,0,0,0,0,0,0,0,0,0,0,ok,
1600,0,1600005725,potts,0.6,0.6,solution,lru,decomposition,9911462,4144883,242.183,7218,1,0,0,0,0,0,0,0,0,0,0,ok,
1601,0,1601005728,potts,0.6,0.6,solution,lru,decomposition,9761289,4191706,242.045,7290,1,0,0,0,0,0,0,0,0,0,0,ok,
1602,0,1602005731,potts,0.6,0.6,solution,lru,decomposition,9761289,3874606,244.751,7268,1,0,0,0,0,0,0,0,0,0,0,ok,
1603,0,1603005734,potts,0.6,0.6,solution,lru,decomposition,9761289,4260907,242.216,7356,1,0,0,0,0,0,0,0,0,0,0,ok,
1604,0,1604005737,potts,0.6,0.6,solution,lru,decomposition,9761289,4026390,238.356,7256,1,0,0,0,0,0,0,0,0,0,0,ok,
1605,0,1605005740,potts,0.6,0.6,solution,lru,decomposition,9761289,4052087,250.912,7360,1,0,0,0,0,0,0,0,0,0,0,ok,
1606,0,1606005743,potts,0.6,0.6,solution,lru,decomposition,9761289,3948733,240.471,7214,1,0,0,0,0,0,0,0,0,0,0,ok,
1607,0,1607005746,potts,0.6,0.6,solution,lru,decomposition,9761289,4402637,244.924,7280,1,0,0,0,0,0,0,0,0,0,0,ok,
1608,0,1608005749,potts,0.6,0.6,solution,lru,decomposition,9761289,4174944,233.65,7284,1,0,0,0,0,0,0,0,0,0,0,ok,
1609,0,1609005752,potts,0.6,0.6,solution,lru,decomposition,9761289,4541710,240.054,7266,1,0,0,0,0,0,0,0,0,0,0,ok,
1610,0,1610005755,potts,0.6,0.6,solution,lru,decomposition,9761289,4381676,237.03,7264,1,0,0,0,0,0,0,0,0,0,0,ok,
1611,0,1611005758,potts,0.6,0.6,solution,lru,decomposition,9761289,4054331,244.054,7314,1,0,0,0,0,0,0,0,0,0,0,ok,
1612,0,1612005761,potts,0.6,0.6,solution,lru,decomposition,9761289,4386263,239.873,7358,1,0,0,0,0,0,0,0,0,0,0,ok,
1613,0,1613005764,potts,0.6,0.6,solution,lru,decomposition,9761289,4074682,237.437,7312,1,0,0,0,0,0,0,0,0,0,0,ok,
1614,0,1614005767,potts,0.6,0.6,solution,lru,decomposition,9761289,4103027,248.115,7346,1,0,0,0,0,0,0,0,0,0,0,ok,
1615,0,1615005770,potts,0.6,0.6,solution,lru,decomposition,9761289,4262210,242.563,7370,1,0,0,0,0,0,0,0,0,0,0,ok,
1616,0,1616005773,potts,0.6,0.6,solution,lru,decomposition,9761289,4485995,238.064,7302,1,0,0,0,0,0,0,0,0,0,0,ok,
1617,0,1617005776,potts,0.6,0.6,solution,lru,decomposition,9761289,4050966,237.364,7338,1,0,0,0,0,0,0,0,0,0,0,ok,
1618,0,1618005779,potts,0.6,0.6,solution,lru,decomposition,9761289,3940700,240.4,7352,1,0,0,0,0,0,0,0,0,0,0,ok,
1619,0,1619005782,potts,0.6,0.6,solution,lru,decomposition,9761289,4163570,249.315,7352,1,0,0,0,0,0,0,0,0,0,0,ok,
1620,0,1620005785,potts,0.6,0.6,solution,lru,decomposition,9761289,4218399,239.573,7316,1,0,0,0,0,0,0,0,0,0,0,ok,
1621,0,1621005788,potts,0.6,0.6,solution,lru,decomposition,9761289,4388880,237.597,7314,1,0,0,0,0,0,0,0,0,0,0,ok,
1622,0,1622005791,potts,0.6,0.6,solution,lru,decomposition,9761289,3978925,242.371,7320,1,0,0,0,0,0,0,0,0,0,0,ok,
1623,0,1623005794,potts,0.6,0.6,solution,lru,decomposition,9761289,4310853,252.678,7474,1,0,0,0,0,0,0,0,0,0,0,ok,
1624,0,1624005797,potts,0.6,0.6,solution,lru,decomposition,9761289,4082858,239.474,7362,1,0,0,0,0,0,0,0,0,0,0,ok,
1625,0,1625005800,potts,0.6,0.6,solution,lru,decomposition,9761289,4562007,238.522,7348,1,0,0,0,0,0,0,0,0,0,0,ok,
1626,0,1626005803,potts,0.6,0.6,solution,lru,decomposition,9761289,4370950,238.692,7364,1,0,0,0,0,0,0,0,0,0,0,ok,
1627,0,1627005806,potts,0.6,0.6,solution,lru,decomposition,9761289,4277983,253.291,7414,1,0,0,0,0,0,0,0,0,0,0,ok,
1628,0,1628005809,potts,0.6,0.6,solution,lru,decomposition,9761289,4290631,257.461,7426,1,0,0,0,0,0,0,0,0,0,0,ok,
1629,0,1629005812,potts,0.6,0.6,solution,lru,decomposition,9761289,4006988,247.265,7396,1,0,0,0,0,0,0,0,0,0,0,ok,
1630,0,1630005815,potts,0.6,0.6,solution,lru,decomposition,9761289,4407064,242.113,7436,1,0,0,0,0,0,0,0,0,0,0,ok,
1631,0,1631005818,potts,0.6,0.6,solution,lru,decomposition,9761289,4146518,245.941,7380,1,0,0,0,0,0,0,0,0,0,0,ok,
1632,0,1632005821,potts,0.6,0.6,solution,lru,decomposition,9761289,4391877,260.487,7492,1,0,0,0,0,0,0,0,0,0,0,ok,
1633,0,1633005824,potts,0.6,0.6,solution,lru,decomposition,9761289,4037780,245.741,7440,1,0,0,0,0,0,0,0,0,0,0,ok,
1634,0,1634005827,potts,0.6,0.6,solution,lru,decomposition,9761289,4041493,262.064,7392,1,0,0,0,0,0,0,0,0,0,0,ok,
1635,0,1635005830,potts,0.6,0.6,solution,lru,decomposition,9761289,4355947,261.008,7500,1,0,0,0,0,0,0,0,0,0,0,ok,
1636,0,1636005833,potts,0.6,0.6,solution,lru,decomposition,9761289,4148377,253.1,7466,1,0,0,0,0,0,0,0,0,0,0,ok,
1637,0,1637005836,potts,0.6,0.6,solution,lru,decomposition,9761289,4375345,257.065,7484,1,0,0,0,0,0,0,0,0,0,0,ok,
1638,0,1638005839,potts,0.6,0.6,solution,lru,decomposition,9761289,4051301,254.038,7492,1,0,0,0,0,0,0,0,0,0,0,ok,
1639,0,1639005842,potts,0.6,0.6,solution,lru,decomposition,9761289,4168104,246.34,7388,1,0,0,0,0,0,0,0,0,0,0,ok,
1640,0,1640005845,potts,0.6,0.6,solution,lru,decomposition,9761289,4175437,258.652,7462,1,0,0,0,0,0,0,0,0,0,0,ok,
1641,0,1641005848,potts,0.6,0.6,solution,lru,decomposition,9761289,4152214,249.183,7468,1,0,0,0,0,0,0,0,0,0,0,ok,
1642,0,1642005851,potts,0.6,0.6,solution,lru,decomposition,9761289,4696508,247.25,7466,1,0,0,0,0,0,0,0,0,0,0,ok,
1643,0,1643005854,potts,0.6,0.6,solution,lru,decomposition,9761289,4200813,258.815,7470,1,0,0,0,0,0,0,0,0,0,0,ok,
1644,0,1644005857,potts,0.6,0.6,solution,lru,decomposition,9761289,4116157,250.167,7526,1,0,0,0,0,0,0,0,0,0,0,ok,
1645,0,1645005860,potts,0.6,0.6,solution,lru,decomposition,9761289,4553568,253.261,7468,1,0,0,0,0,0,0,0,0,0,0,ok,
1646,0,1646005863,potts,0.6,0.6,solution,lru,decomposition,9761289,4264592,260.455,7466,1,0,0,0,0,0,0,0,0,0,0,ok,
1647,0,1647005866,potts,0.6,0.6,solution,lru,decomposition,9761289,4347006,255.61,7528,1,0,0,0,0,0,0,0,0,0,0,ok,
1648,0,1648005869,potts,0.6,0.6,solution,lru,decomposition,9761289,4211926,247.543,7416,1,0,0,0,0,0,0,0,0,0,0,ok,
1649,0,1649005872,potts,0.6,0.6,solution,lru,decomposition,9761289,4448754,257.225,7472,1,0,0,0,0,0,0,0,0,0,0,ok,
1650,0,1650005875,potts,0.6,0.6,solution,lru,decomposition,9761289,4377240,257.13,7554,1,0,0,0,0,0,0,0,0,0,0,ok,
1651,0,1651005878,potts,0.6,0.6,solution,lru,decomposition,9761289,4531993,252.941,7442,1,0,0,0,0,0,0,0,0,0,0,ok,
1652,0,1652005881,potts,0.6,0.6,solution,lru,decomposition,9761289,4442894,261.148,7528,1,0,0,0,0,0,0,0,0,0,0,ok,
1653,0,1653005884,potts,0.6,0.6,solution,lru,decomposition,9761289,4204004,266.14,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1654,0,1654005887,potts,0.6,0.6,solution,lru,decomposition,9761289,4426618,254.404,7520,1,0,0,0,0,0,0,0,0,0,0,ok,
1655,0,1655005890,potts,0.6,0.6,solution,lru,decomposition,9761289,4186388,257.354,7586,1,0,0,0,0,0,0,0,0,0,0,ok,
1656,0,1656005893,potts,0.6,0.6,solution,lru,decomposition,9761289,4322772,265.67,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1657,0,1657005896,potts,0.6,0.6,solution,lru,decomposition,9761289,3956428,265.76,7538,1,0,0,0,0,0,0,0,0,0,0,ok,
1658,0,1658005899,potts,0.6,0.6,solution,lru,decomposition,9761289,4882018,259.319,7546,1,0,0,0,0,0,0,0,0,0,0,ok,
1659,0,1659005902,potts,0.6,0.6,solution,lru,decomposition,9761289,4213955,260.291,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1660,0,1660005905,potts,0.6,0.6,solution,lru,decomposition,9761289,4400136,265.284,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1661,0,1661005908,potts,0.6,0.6,solution,lru,decomposition,9761289,4318872,259.769,7506,1,0,0,0,0,0,0,0,0,0,0,ok,
1662,0,1662005911,potts,0.6,0.6,solution,lru,decomposition,9761289,4395244,263.797,7598,1,0,0,0,0,0,0,0,0,0,0,ok,
1663,0,1663005914,potts,0.6,0.6,solution,lru,decomposition,9761289,4407585,258.225,7518,1,0,0,0,0,0,0,0,0,0,0,ok,
1664,0,1664005917,potts,0.6,0.6,solution,lru,decomposition,9761289,4457378,269.489,7570,1,0,0,0,0,0,0,0,0,0,0,ok,
1665,0,1665005920,potts,0.6,0.6,solution,lru,decomposition,9615598,4352116,268.319,7586,1,0,0,0,0,0,0,0,0,0,0,ok,
1666,0,1666005923,potts,0.6,0.6,solution,lru,decomposition,9615598,4393142,271.131,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1667,0,1667005926,potts,0.6,0.6,solution,lru,decomposition,9615598,4472260,274.612,7578,1,0,0,0,0,0,0,0,0,0,0,ok,
1668,0,1668005929,potts,0.6,0.6,solution,lru,decomposition,9615598,4685353,259.078,7620,1,0,0,0,0,0,0,0,0,0,0,ok,
1669,0,1669005932,potts,0.6,0.6,solution,lru,decomposition,9615598,4318615,281.963,7570,1,0,0,0,0,0,0,0,0,0,0,ok,
1670,0,1670005935,potts,0.6,0.6,solution,lru,decomposition,9615598,4656687,275.988,7660,1,0,0,0,0,0,0,0,0,0,0,ok,
1671,0,1671005938,potts,0.6,0.6,solution,lru,decomposition,9615598,4444295,272.366,7540,1,0,0,0,0,0,0,0,0,0,0,ok,
1672,0,1672005941,potts,0.6,0.6,solution,lru,decomposition,9615598,4519600,277.515,7704,1,0,0,0,0,0,0,0,0,0,0,ok,
1673,0,1673005944,potts,0.6,0.6,solution,lru,decomposition,9615598,4316013,260.553,7534,1,0,0,0,0,0,0,0,0,0,0,ok,
1674,0,1674005947,potts,0.6,0.6,solution,lru,decomposition,9615598,4418660,276.942,7712,1,0,0,0,0,0,0,0,0,0,0,ok,
1675,0,1675005950,potts,0.6,0.6,solution,lru,decomposition,9615598,4389512,266.084,7606,1,0,0,0,0,0,0,0,0,0,0,ok,
1676,0,1676005953,potts,0.6,0.6,solution,lru,decomposition,9615598,4234874,260.92,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1677,0,1677005956,potts,0.6,0.6,solution,lru,decomposition,9615598,4507941,272.868,7630,1,0,0,0,0,0,0,0,0,0,0,ok,
1678,0,1678005959,potts,0.6,0.6,solution,lru,decomposition,9615598,4606539,262.82,7604,1,0,0,0,0,0,0,0,0,0,0,ok,
1679,0,1679005962,potts,0.6,0.6,solution,lru,decomposition,9615598,4408674,261.898,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1680,0,1680005965,potts,0.6,0.6,solution,lru,decomposition,9615598,4559894,275.36,7610,1,0,0,0,0,0,0,0,0,0,0,ok,
1681,0,1681005968,potts,0.6,0.6,solution,lru,decomposition,9615598,4654384,262.699,7588,1,0,0,0,0,0,0,0,0,0,0,ok,
1682,0,1682005971,potts,0.6,0.6,solution,lru,decomposition,9615598,4260032,276.336,7632,1,0,0,0,0,0,0,0,0,0,0,ok,
1683,0,1683005974,potts,0.6,0.6,solution,lru,decomposition,9615598,4600417,267.564,7718,1,0,0,0,0,0,0,0,0,0,0,ok,
1684,0,1684005977,potts,0.6,0.6,solution,lru,decomposition,9615598,4472502,263.736,7682,1,0,0,0,0,0,0,0,0,0,0,ok,
1685,0,1685005980,potts,0.6,0.6,solution,lru,decomposition,9615598,4520826,266.526,7618,1,0,0,0,0,0,0,0,0,0,0,ok,
1686,0,1686005983,potts,0.6,0.6,solution,lru,decomposition,9615598,4143263,267.118,7720,1,0,0,0,0,0,0,0,0,0,0,ok,
1687,0,1687005986,potts,0.6,0.6,solution,lru,decomposition,9615598,4837340,263.685,7610,1,0,0,0,0,0,0,0,0,0,0,ok,
1688,0,1688005989,potts,0.6,0.6,solution,lru,decomposition,9615598,4108929,271.022,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1689,0,1689005992,potts,0.6,0.6,solution,lru,decomposition,9615598,4982165,285.032,7598,1,0,0,0,0,0,0,0,0,0,0,ok,
1690,0,1690005995,potts,0.6,0.6,solution,lru,decomposition,9615598,4869743,274.177,7756,1,0,0,0,0,0,0,0,0,0,0,ok,
1691,0,1691005998,potts,0.6,0.6,solution,lru,decomposition,9615598,4675164,262.024,7668,1,0,0,0,0,0,0,0,0,0,0,ok,
1692,0,1692006001,potts,0.6,0.6,solution,lru,decomposition,9615598,4526418,268.032,7748,1,0,0,0,0,0,0,0,0,0,0,ok,
1693,0,1693006004,potts,0.6,0.6,solution,lru,decomposition,9615598,4482023,270.4,7742,1,0,0,0,0,0,0,0,0,0,0,ok,
1694,0,1694006007,potts,0.6,0.6,solution,lru,decomposition,9615598,4852361,271.406,7714,1,0,0,0,0,0,0,0,0,0,0,ok,
1695,0,1695006010,potts,0.6,0.6,solution,lru,decomposition,9615598,4700079,267.854,7736,1,0,0,0,0,0,0,0,0,0,0,ok,
1696,0,1696006013,potts,0.6,0.6,solution,lru,decomposition,9615598,4973506,268.285,7780,1,0,0,0,0,0,0,0,0,0,0,ok,
1697,0,1697006016,potts,0.6,0.6,solution,lru,decomposition,9615598,4515072,263.876,7656,1,0,0,0,0,0,0,0,0,0,0,ok,
1698,0,1698006019,potts,0.6,0.6,solution,lru,decomposition,9615598,4752426,270.768,7740,1,0,0,0,0,0,0,0,0,0,0,ok,
1699,0,1699006022,potts,0.6,0.6,solution,lru,decomposition,9615598,4689220,279.698,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1700,0,1700006025,potts,0.6,0.6,solution,lru,decomposition,9615598,4414762,273.199,7696,1,0,0,0,0,0,0,0,0,0,0,ok,
1701,0,1701006028,potts,0.6,0.6,solution,lru,decomposition,9615598,4898479,267.403,7714,1,0,0,0,0,0,0,0,0,0,0,ok,
1702,0,1702006031,potts,0.6,0.6,solution,lru,decomposition,9615598,4634480,290.08,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1703,0,1703006034,potts,0.6,0.6,solution,lru,decomposition,9615598,4434129,271.874,7810,1,0,0,0,0,0,0,0,0,0,0,ok,
1704,0,1704006037,potts,0.6,0.6,solution,lru,decomposition,9615598,4457312,274.831,7764,1,0,0,0,0,0,0,0,0,0,0,ok,
1705,0,1705006040,potts,0.6,0.6,solution,lru,decomposition,9615598,4383696,274.515,7824,1,0,0,0,0,0,0,0,0,0,0,ok,
1706,0,1706006043,potts,0.6,0.6,solution,lru,decomposition,9615598,4302675,271.634,7776,1,0,0,0,0,0,0,0,0,0,0,ok,
1707,0,1707006046,potts,0.6,0.6,solution,lru,decomposition,9615598,4457698,270.161,7838,1,0,0,0,0,0,0,0,0,0,0,ok,
1708,0,1708006049,potts,0.6,0.6,solution,lru,decomposition,9615598,4722723,276.721,7822,1,0,0,0,0,0,0,0,0,0,0,ok,
1709,0,1709006052,potts,0.6,0.6,solution,lru,decomposition,9615598,4570208,268.826,7750,1,0,0,0,0,0,0,0,0,0,0,ok,
1710,0,1710006055,potts,0.6,0.6,solution,lru,decomposition,9615598,4733663,272.167,7768,1,0,0,0,0,0,0,0,0,0,0,ok,
1711,0,1711006058,potts,0.6,0.6,solution,lru,decomposition,9615598,4317453,268.119,7790,1,0,0,0,0,0,0,0,0,0,0,ok,
1712,0,1712006061,potts,0.6,0.6,solution,lru,decomposition,9615598,4692351,278.168,7778,1,0,0,0,0,0,0,0,0,0,0,ok,
1713,0,1713006064,potts,0.6,0.6,solution,lru,decomposition,9615598,5210971,274.976,7664,1,0,0,0,0,0,0,0,0,0,0,ok,
1714,0,1714006067,potts,0.6,0.6,solution,lru,decomposition,9615598,4760855,290.147,7750,1,0,0,0,0,0,0,0,0,0,0,ok,
1715,0,1715006070,potts,0.6,0.6,solution,lru,decomposition,9615598,4984027,283.488,7822,1,0,0,0,0,0,0,0,0,0,0,ok,
1716,0,1716006073,potts,0.6,0.6,solution,lru,decomposition,9615598,4613092,277.27,7760,1,0,0,0,0,0,0,0,0,0,0,ok,
1717,0,1717006076,potts,0.6,0.6,solution,lru,decomposition,9615598,4731788,275.254,7810,1,0,0,0,0,0,0,0,0,0,0,ok,
1718,0,1718006079,potts,0.6,0.6,solution,lru,decomposition,9615598,4694092,278.406,7848,1,0,0,0,0,0,0,0,0,0,0,ok,
1719,0,1719006082,potts,0.6,0.6,solution,lru,decomposition,9615598,4691871,272.909,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1720,0,1720006085,potts,0.6,0.6,solution,lru,decomposition,9615598,4621206,287.321,7874,1,0,0,0,0,0,0,0,0,0,0,ok,
1721,0,1721006088,potts,0.6,0.6,solution,lru,decomposition,9615598,5284120,294.722,7802,1,0,0,0,0,0,0,0,0,0,0,ok,
1722,0,1722006091,potts,0.6,0.6,solution,lru,decomposition,9615598,4575448,285.007,7848,1,0,0,0,0,0,0,0,0,0,0,ok,
1723,0,1723006094,potts,0.6,0.6,solution,lru,decomposition,9615598,4357330,274.689,7800,1,0,0,0,0,0,0,0,0,0,0,ok,
1724,0,1724006097,potts,0.6,0.6,solution,lru,decomposition,9615598,4604122,270.44,7752,1,0,0,0,0,0,0,0,0,0,0,ok,
1725,0,1725006100,potts,0.6,0.6,solution,lru,decomposition,9615598,4726500,273.463,7844,1,0,0,0,0,0,0,0,0,0,0,ok,
1726,0,1726006103,potts,0.6,0.6,solution,lru,decomposition,9615598,4698480,280.875,7858,1,0,0,0,0,0,0,0,0,0,0,ok,
1727,0,1727006106,potts,0.6,0.6,solution,lru,decomposition,9615598,5078868,277.668,7802,1,0,0,0,0,0,0,0,0,0,0,ok,
1728,0,1728006109,potts,0.6,0.6,solution,lru,decomposition,9615598,4896125,277.738,7830,1,0,0,0,0,0,0,0,0,0,0,ok,
1729,0,1729006112,potts,0.6,0.6,solution,lru,decomposition,9474192,4992525,285.57,7878,1,0,0,0,0,0,0,0,0,0,0,ok,
1730,0,1730006115,potts,0.6,0.6,solution,lru,decomposition,9474192,4524954,287.436,7934,1,0,0,0,0,0,0,0,0,0,0,ok,
1731,0,1731006118,potts,0.6,0.6,solution,lru,decomposition,9474192,4911987,282.164,7828,1,0,0,0,0,0,0,0,0,0,0,ok,
1732,0,1732006121,potts,0.6,0.6,solution,lru,decomposition,9474192,4354817,274.815,7870,1,0,0,0,0,0,0,0,0,0,0,ok,
1733,0,1733006124,potts,0.6,0.6,solution,lru,decomposition,9474192,5036799,281.719,7876,1,0,0,0,0,0,0,0,0,0,0,ok,
1734,0,1734006127,potts,0.6,0.6,solution,lru,decomposition,9474192,4692193,286.137,7976,1,0,0,0,0,0,0,0,0,0,0,ok,
1735,0,1735006130,potts,0.6,0.6,solution,lru,decomposition,9474192,5174802,288.603,7924,1,0,0,0,0,0,0,0,0,0,0,ok,
1736,0,1736006133,potts,0.6,0.6,solution,lru,decomposition,9474192,4927289,283.841,7944,1,0,0,0,0,0,0,0,0,0,0,ok,
1737,0,1737006136,potts,0.6,0.6,solution,lru,decomposition,9474192,4412238,291.744,7910,1,0,0,0,0,0,0,0,0,0,0,ok,
1738,0,1738006139,potts,0.6,0.6,solution,lru,decomposition,9474192,5089887,297.934,7980,1,0,0,0,0,0,0,0,0,0,0,ok,
1739,0,1739006142,potts,0.6,0.6,solution,lru,decomposition,9474192,4710201,305.259,7968,1,0,0,0,0,0,0,0,0,0,0,ok,
1740,0,1740006145,potts,0.6,0.6,solution,lru,decomposition,9474192,4733073,290.36,7910,1,0,0,0,0,0,0,0,0,0,0,ok,
1741,0,1741006148,potts,0.6,0.6,solution,lru,decomposition,9474192,4692855,287.113,7934,1,0,0,0,0,0,0,0,0,0,0,ok,
1742,0,1742006151,potts,0.6,0.6,solution,lru,decomposition,9474192,4617309,291.06,7898,1,0,0,0,0,0,0,0,0,0,0,ok,
1743,0,1743006154,potts,0.6,0.6,solution,lru,decomposition,9474192,4984886,303.284,7888,1,0,0,0,0,0,0,0,0,0,0,ok,
1744,0,1744006157,potts,0.6,0.6,solution,lru,decomposition,9474192,4678306,310.132,8002,1,0,0,0,0,0,0,0,0,0,0,ok,
1745,0,1745006160,potts,0.6,0.6,solution,lru,decomposition,9474192,5075061,290.59,7978,1,0,0,0,0,0,0,0,0,0,0,ok,
1746,0,1746006163,potts,0.6,0.6,solution,lru,decomposition,9474192,4542765,281.539,7894,1,0,0,0,0,0,0,0,0,0,0,ok,
1747,0,1747006166,potts,0.6,0.6,solution,lru,decomposition,9474192,4679295,282.884,7956,1,0,0,0,0,0,0,0,0,0,0,ok,
1748,0,1748006169,potts,0.6,0.6,solution,lru,decomposition,9474192,4859778,283.671,7948,1,0,0,0,0,0,0,0,0,0,0,ok,
1749,0,1749006172,potts,0.6,0.6,solution,lru,decomposition,9474192,4613075,289.146,7990,1,0,0,0,0,0,0,0,0,0,0,ok,
1750,0,1750006175,potts,0.6,0.6,solution,lru,decomposition,9474192,4788145,290.251,7976,1,0,0,0,0,0,0,0,0,0,0,ok,
1751,0,1751006178,potts,0.6,0.6,solution,lru,decomposition,9474192,4914792,293.173,7924,1,0,0,0,0,0,0,0,0,0,0,ok,
1752,0,1752006181,potts,0.6,0.6,solution,lru,decomposition,9474192,4785092,285.515,7922,1,0,0,0,0,0,0,0,0,0,0,ok,
1753,0,1753006184,potts,0.6,0.6,solution,lru,decomposition,9474192,5117792,286.33,7936,1,0,0,0,0,0,0,0,0,0,0,ok,
1754,0,1754006187,potts,0.6,0.6,solution,lru,decomposition,9474192,4757752,291.941,7970,1,0,0,0,0,0,0,0,0,0,0,ok,
1755,0,1755006190,potts,0.6,0.6,solution,lru,decomposition,9474192,4937904,292.432,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1756,0,1756006193,potts,0.6,0.6,solution,lru,decomposition,9474192,5261229,291.424,7904,1,0,0,0,0,0,0,0,0,0,0,ok,
1757,0,1757006196,potts,0.6,0.6,solution,lru,decomposition,9474192,4859276,295.653,8014,1,0,0,0,0,0,0,0,0,0,0,ok,
1758,0,1758006199,potts,0.6,0.6,solution,lru,decomposition,9474192,4827175,300.042,8090,1,0,0,0,0,0,0,0,0,0,0,ok,
1759,0,1759006202,potts,0.6,0.6,solution,lru,decomposition,9474192,4788196,292.399,8142,1,0,0,0,0,0,0,0,0,0,0,ok,
1760,0,1760006205,potts,0.6,0.6,solution,lru,decomposition,9474192,4792104,304.349,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1761,0,1761006208,potts,0.6,0.6,solution,lru,decomposition,9474192,4912081,296.101,8020,1,0,0,0,0,0,0,0,0,0,0,ok,
1762,0,1762006211,potts,0.6,0.6,solution,lru,decomposition,9474192,5041884,288.658,7902,1,0,0,0,0,0,0,0,0,0,0,ok,
1763,0,1763006214,potts,0.6,0.6,solution,lru,decomposition,9474192,4639414,304.812,8098,1,0,0,0,0,0,0,0,0,0,0,ok,
1764,0,1764006217,potts,0.6,0.6,solution,lru,decomposition,9474192,5088431,307.265,8072,1,0,0,0,0,0,0,0,0,0,0,ok,
1765,0,1765006220,potts,0.6,0.6,solution,lru,decomposition,9474192,4579594,302.014,8126,1,0,0,0,0,0,0,0,0,0,0,ok,
1766,0,1766006223,potts,0.6,0.6,solution,lru,decomposition,9474192,5029942,303.314,8018,1,0,0,0,0,0,0,0,0,0,0,ok,
1767,0,1767006226,potts,0.6,0.6,solution,lru,decomposition,9474192,4594816,294.123,8034,1,0,0,0,0,0,0,0,0,0,0,ok,
1768,0,1768006229,potts,0.6,0.6,solution,lru,decomposition,9474192,4974546,298.998,7988,1,0,0,0,0,0,0,0,0,0,0,ok,
1769,0,1769006232,potts,0.6,0.6,solution,lru,decomposition,9474192,5131693,304.182,8080,1,0,0,0,0,0,0,0,0,0,0,ok,
1770,0,1770006235,potts,0.6,0.6,solution,lru,decomposition,9474192,5390453,316.695,8072,1,0,0,0,0,0,0,0,0,0,0,ok,
1771,0,1771006238,potts,0.6,0.6,solution,lru,decomposition,9474192,4737978,323.656,8074,1,0,0,0,0,0,0,0,0,0,0,ok,
1772,0,1772006241,potts,0.6,0.6,solution,lru,decomposition,9474192,5012844,293.752,8012,1,0,0,0,0,0,0,0,0,0,0,ok,
1773,0,1773006244,potts,0.6,0.6,solution,lru,decomposition,9474192,5062231,291.781,8020,1,0,0,0,0,0,0,0,0,0,0,ok,
1774,0,1774006247,potts,0.6,0.6,solution,lru,decomposition,9474192,4824182,289.882,8032,1,0,0,0,0,0,0,0,0,0,0,ok,
1775,0,1775006250,potts,0.6,0.6,solution,lru,decomposition,9474192,4850550,290.772,8054,1,0,0,0,0,0,0,0,0,0,0,ok,
1776,0,1776006253,potts,0.6,0.6,solution,lru,decomposition,9474192,4764058,302.369,8114,1,0,0,0,0,0,0,0,0,0,0,ok,
1777,0,1777006256,potts,0.6,0.6,solution,lru,decomposition,9474192,4986070,293.889,8030,1,0,0,0,0,0,0,0,0,0,0,ok,
1778,0,1778006259,potts,0.6,0.6,solution,lru,decomposition,9474192,4996180,294.222,8074,1,0,0,0,0,0,0,0,0,0,0,ok,
1779,0,1779006262,potts,0.6,0.6,solution,lru,decomposition,9474192,5324899,289.468,8050,1,0,0,0,0,0,0,0,0,0,0,ok,
1780,0,1780006265,potts,0.6,0.6,solution,lru,decomposition,9474192,4446923,292.167,8136,1,0,0,0,0,0,0,0,0,0,0,ok,
1781,0,1781006268,potts,0.6,0.6,solution,lru,decomposition,9474192,4855319,293.693,8108,1,0,0,0,0,0,0,0,0,0,0,ok,
1782,0,1782006271,potts,0.6,0.6,solution,lru,decomposition,9474192,4988299,300.822,8112,1,0,0,0,0,0,0,0,0,0,0,ok,
1783,0,1783006274,potts,0.6,0.6,solution,lru,decomposition,9474192,5117245,301.682,8220,1,0,0,0,0,0,0,0,0,0,0,ok,
1784,0,1784006277,potts,0.6,0.6,solution,lru,decomposition,9474192,4936920,313.996,8166,1,0,0,0,0,0,0,0,0,0,0,ok,
1785,0,1785006280,potts,0.6,0.6,solution,lru,decomposition,9474192,5003907,296.221,8046,1,0,0,0,0,0,0,0,0,0,0,ok,
1786,0,1786006283,potts,0.6,0.6,solution,lru,decomposition,9474192,5050079,308.302,8206,1,0,0,0,0,0,0,0,0,0,0,ok,
1787,0,1787006286,potts,0.6,0.6,solution,lru,decomposition,9474192,5060398,297.793,8098,1,0,0,0,0,0,0,0,0,0,0,ok,
